Cycle,Date,Time,Device
1,09/05/2025,11:29:14,2
1,09/05/2025,11:29:47,0
1,09/05/2025,11:30:20,1
1,09/05/2025,11:30:54,0
1,09/05/2025,11:31:27,1
1,09/05/2025,11:32:00,2
1,09/05/2025,11:32:34,1
1,09/05/2025,11:33:07,2
1,09/05/2025,11:33:40,1
1,09/05/2025,11:34:14,7
1,09/05/2025,11:34:47,1
1,09/05/2025,11:35:20,7
1,09/05/2025,11:35:54,5
1,09/05/2025,11:36:27,4
1,09/05/2025,11:37:01,0
1,09/05/2025,11:37:34,0
1,09/05/2025,11:38:07,0
1,09/05/2025,11:38:42,2
1,09/05/2025,11:39:15,0
1,09/05/2025,11:39:48,3
1,09/05/2025,11:40:22,0
1,09/05/2025,11:40:55,0
1,09/05/2025,11:41:28,1
1,09/05/2025,11:42:01,3
1,09/05/2025,11:42:34,0
1,09/05/2025,11:43:08,1
1,09/05/2025,11:43:41,2
1,09/05/2025,11:44:14,4
1,09/05/2025,11:44:47,0
1,09/05/2025,11:45:20,2
1,09/05/2025,11:45:53,4
1,09/05/2025,11:46:27,1
1,09/05/2025,11:47:00,0
1,09/05/2025,11:47:33,0
1,09/05/2025,11:48:07,0
1,09/05/2025,11:48:42,2
1,09/05/2025,11:49:15,1
1,09/05/2025,11:49:48,1
1,09/05/2025,11:50:21,2
1,09/05/2025,11:50:55,2
1,09/05/2025,11:51:27,4
1,09/05/2025,11:52:01,2
1,09/05/2025,11:52:34,1
1,09/05/2025,11:53:08,2
1,09/05/2025,11:53:41,0
1,09/05/2025,11:54:14,4
1,09/05/2025,11:54:47,4
1,09/05/2025,11:55:20,3
1,09/05/2025,11:55:54,1
1,09/05/2025,11:56:27,3
1,09/05/2025,11:57:00,2
1,09/05/2025,11:57:34,6
1,09/05/2025,11:58:07,1
1,09/05/2025,11:58:40,0
1,09/05/2025,11:59:13,0
1,09/05/2025,11:59:46,0
1,09/05/2025,12:00:20,1
1,09/05/2025,12:00:53,3
1,09/05/2025,12:01:26,1
1,09/05/2025,12:02:00,2
1,09/05/2025,12:02:33,1
1,09/05/2025,12:03:06,0
1,09/05/2025,12:03:40,0
1,09/05/2025,12:04:13,0
1,09/05/2025,12:04:46,1
1,09/05/2025,12:05:20,0
1,09/05/2025,12:05:53,0
1,09/05/2025,12:06:26,3
1,09/05/2025,12:07:00,2
1,09/05/2025,12:07:33,0
1,09/05/2025,12:08:06,0
1,09/05/2025,12:08:39,2
1,09/05/2025,12:09:13,0
1,09/05/2025,12:09:46,2
1,09/05/2025,12:10:19,0
1,09/05/2025,12:10:52,2
1,09/05/2025,12:11:26,1
1,09/05/2025,12:11:59,2
1,09/05/2025,12:12:32,0
1,09/05/2025,12:13:05,2
1,09/05/2025,12:13:38,1
1,09/05/2025,12:14:12,1
1,09/05/2025,12:14:45,0
1,09/05/2025,12:15:18,1
1,09/05/2025,12:15:52,1
1,09/05/2025,12:16:25,2
1,09/05/2025,12:16:58,1
1,09/05/2025,12:17:32,1
1,09/05/2025,12:18:05,3
1,09/05/2025,12:18:38,0
1,09/05/2025,12:19:11,1
1,09/05/2025,12:19:44,2
1,09/05/2025,12:20:18,0
1,09/05/2025,12:20:51,0
1,09/05/2025,12:21:24,0
1,09/05/2025,12:21:58,0
1,09/05/2025,12:22:31,0
1,09/05/2025,12:23:04,1
1,09/05/2025,12:23:37,0
1,09/05/2025,12:24:10,1
1,09/05/2025,12:24:43,0
1,09/05/2025,12:25:17,1
1,09/05/2025,12:25:50,0
1,09/05/2025,12:26:24,1
1,09/05/2025,12:26:57,0
1,09/05/2025,12:27:30,1
1,09/05/2025,12:28:04,0
1,09/05/2025,12:28:37,1
1,09/05/2025,12:29:10,2
1,09/05/2025,12:29:43,2
1,09/05/2025,12:30:17,0
1,09/05/2025,12:30:50,2
1,09/05/2025,12:31:23,0
1,09/05/2025,12:31:56,0
1,09/05/2025,12:32:29,0
1,09/05/2025,12:33:02,1
1,09/05/2025,12:33:36,0
1,09/05/2025,12:34:09,0
1,09/05/2025,12:34:42,1
1,09/05/2025,12:35:16,2
1,09/05/2025,12:35:49,0
1,09/05/2025,12:36:22,2
1,09/05/2025,12:36:56,1
1,09/05/2025,12:37:29,0
1,09/05/2025,12:38:02,1
1,09/05/2025,12:38:36,1
1,09/05/2025,12:39:09,3
1,09/05/2025,12:39:42,2
1,09/05/2025,12:40:15,1
1,09/05/2025,12:40:48,3
1,09/05/2025,12:41:22,0
1,09/05/2025,12:41:55,4
1,09/05/2025,12:42:28,8
1,09/05/2025,12:43:02,1
1,09/05/2025,12:43:35,0
1,09/05/2025,12:44:08,1
1,09/05/2025,12:44:41,0
1,09/05/2025,12:45:15,0
1,09/05/2025,12:45:48,2
1,09/05/2025,12:46:21,0
1,09/05/2025,12:46:54,6
1,09/05/2025,12:47:27,13
1,09/05/2025,12:48:01,3
1,09/05/2025,12:48:34,5
1,09/05/2025,12:49:07,3
1,09/05/2025,12:49:41,3
1,09/05/2025,12:50:14,1
1,09/05/2025,12:50:47,1
1,09/05/2025,12:51:20,1
1,09/05/2025,12:51:54,2
1,09/05/2025,12:52:27,0
1,09/05/2025,12:53:00,1
1,09/05/2025,12:53:33,2
1,09/05/2025,12:54:06,0
1,09/05/2025,12:54:40,4
1,09/05/2025,12:55:13,1
1,09/05/2025,12:55:46,0
1,09/05/2025,12:56:20,0
1,09/05/2025,12:56:53,2
1,09/05/2025,12:57:26,0
1,09/05/2025,12:57:59,0
1,09/05/2025,12:58:33,0
1,09/05/2025,12:59:06,0
1,09/05/2025,12:59:40,0
1,09/05/2025,13:00:13,3
1,09/05/2025,13:00:46,0
1,09/05/2025,13:01:19,1
1,09/05/2025,13:01:52,0
1,09/05/2025,13:02:25,1
1,09/05/2025,13:02:58,3
1,09/05/2025,13:03:32,1
1,09/05/2025,13:04:05,0
1,09/05/2025,13:04:38,3
1,09/05/2025,13:05:11,0
1,09/05/2025,13:05:45,1
1,09/05/2025,13:06:18,0
1,09/05/2025,13:06:51,3
1,09/05/2025,13:07:24,5
1,09/05/2025,13:07:58,1
1,09/05/2025,13:08:31,0
1,09/05/2025,13:09:04,2
1,09/05/2025,13:09:37,1
